condition,seed,epoch,train_loss,train_accuracy,test_loss,test_accuracy
3,456,11,0.3068165911197662,0.87064,0.3257443887901306,0.8588
3,456,12,0.3044098098945618,0.87076,0.3244626132965088,0.86036
3,456,13,0.3011079539012909,0.87276,0.3373361655139923,0.85092
3,456,14,0.29325580780982974,0.8778,0.34618116570949553,0.85188
3,456,15,0.290403975353241,0.87756,0.3312529468917847,0.85536
3,456,16,0.2850001877784729,0.87932,0.32825130840301514,0.8584
3,456,17,0.2806005579710007,0.88356,0.32268269587516785,0.86184
3,456,18,0.27848475045204163,0.88332,0.3422519501066208,0.86064
3,456,19,0.27311692348480227,0.8854,0.3357224646472931,0.85836
3,456,20,0.26583129239082337,0.88968,0.3295945178222656,0.85656
3,456,21,0.26090221858501433,0.89204,0.33970910546302796,0.8592
3,456,22,0.2572428438282013,0.89244,0.342185558924675,0.8576
3,456,23,0.25303514821052553,0.8938,0.3668565344285965,0.84916
3,456,24,0.24599550582647323,0.89804,0.3596918435049057,0.85968
3,456,25,0.24155437316894532,0.898,0.3440502564620972,0.8552
3,456,26,0.23664529039382934,0.90296,0.35406514060020444,0.85444
3,456,27,0.23039504366874694,0.90592,0.37670659976005555,0.85784
3,456,28,0.2235107606983185,0.90788,0.3883797284889221,0.84464
3,456,29,0.2178347121143341,0.90984,0.38484262828826904,0.85276
3,456,30,0.21615247237205507,0.91024,0.3816977665710449,0.8496
3,789,1,0.4050226061534882,0.81536,0.42411335118293764,0.79884
3,789,2,0.35683736572265623,0.84496,0.3632228201580048,0.83932
3,789,3,0.34263922630310056,0.85112,0.3327495465755463,0.85772
3,789,4,0.33729116945266724,0.85588,0.3367019298553467,0.85644
3,789,5,0.33076835055828097,0.85812,0.33145865719795226,0.85968
3,789,6,0.32833255292892455,0.8602,0.3324274433612823,0.85856
3,789,7,0.3222532037830353,0.86396,0.3665848139667511,0.83528
3,789,8,0.32048005590438844,0.8646,0.32526722120285034,0.86252
3,789,9,0.3162002697086334,0.8652,0.32491480774879455,0.86104
3,789,10,0.30784150009155276,0.8692,0.3245723615694046,0.85992
3,789,11,0.30882473756790163,0.86968,0.33481608825683595,0.85976
3,789,12,0.30428120067596437,0.87208,0.32945790612220766,0.85828
3,789,13,0.30010840723991394,0.87348,0.3313167716121674,0.85676
3,789,14,0.29642125896930693,0.87608,0.33630994769096373,0.85396
3,789,15,0.29166189632415773,0.87788,0.3259054304122925,0.86092
3,789,16,0.283962688498497,0.88024,0.34971633556127546,0.85136
3,789,17,0.28217929321289065,0.8824,0.3409375111484528,0.8544
3,789,18,0.27784434570789335,0.88364,0.3619702722764015,0.84296
3,789,19,0.2704893489265442,0.88584,0.34563066875219345,0.85812
3,789,20,0.26903129426002503,0.88772,0.35085349742889405,0.85668
3,789,21,0.2609815153980255,0.89068,0.3471251567649841,0.8578
3,789,22,0.2561318711233139,0.89212,0.3654875254058838,0.84552
3,789,23,0.250249069814682,0.89796,0.3519475380516052,0.85056
3,789,24,0.2452828307723999,0.89752,0.3479415989589691,0.85576
3,789,25,0.24120487532138823,0.90172,0.3476284564232826,0.85316
3,789,26,0.23483222858905792,0.90288,0.3497397166156769,0.85784
3,789,27,0.23066161611557007,0.90556,0.3471909044265747,0.85512
3,789,28,0.2250455052614212,0.90544,0.4029113219547272,0.84916
3,789,29,0.21676102645874024,0.91108,0.38208575373649595,0.85484
3,789,30,0.21104705262184142,0.91396,0.37536666346549985,0.85484
3,1011,1,0.41083424026489257,0.81288,0.3584246629142761,0.84564
3,1011,2,0.35024744623184206,0.84916,0.3394942979621887,0.85552
3,1011,3,0.3406621456336975,0.85348,0.3321410684299469,0.858
3,1011,4,0.3351301602649689,0.85608,0.3378717395401001,0.8564
3,1011,5,0.33338127846717835,0.85676,0.33255132325172426,0.85796
3,1011,6,0.3302081474494934,0.85828,0.3341930957508087,0.85904
3,1011,7,0.3204226591491699,0.86352,0.32563455114364626,0.86072
3,1011,8,0.31939864031791687,0.86452,0.32982233328819277,0.85812
3,1011,9,0.3178613446998596,0.86708,0.3314990129089355,0.85592
3,1011,10,0.3128164154243469,0.86732,0.325784284529686,0.86308
3,1011,11,0.3080457588100433,0.86888,0.3288307192659378,0.8612
3,1011,12,0.3023468539619446,0.8718,0.34583668412208557,0.85344
3,1011,13,0.29936181224823,0.87328,0.32905108505249026,0.858
3,1011,14,0.2929151173400879,0.87704,0.32435363037109377,0.86008
3,1011,15,0.29042577573776246,0.877,0.33066266023635865,0.85764
3,1011,16,0.2859536021232605,0.8804,0.33600659940719607,0.85836
3,1011,17,0.2814781690311432,0.882,0.33288315019130704,0.86032
3,1011,18,0.27502144052505495,0.886,0.341208560461998,0.85328
3,1011,19,0.2754354344367981,0.88368,0.3435255266571045,0.85232
3,1011,20,0.2668215520477295,0.88788,0.33250791823387144,0.86088
3,1011,21,0.2613740472316742,0.89256,0.3487050808668137,0.85292
3,1011,22,0.2598171949410438,0.89076,0.35941130322933196,0.85864
3,1011,23,0.2531122821521759,0.89512,0.3449583856678009,0.85308
3,1011,24,0.25014514015197753,0.8972,0.39538167120218276,0.83168
3,1011,25,0.24327084671497345,0.90072,0.3498069446468353,0.85744
3,1011,26,0.24045999459266662,0.90068,0.3855896094226837,0.83992
3,1011,27,0.2368836525297165,0.90156,0.3835777803993225,0.8368
3,1011,28,0.22680316082954408,0.90756,0.3918506964945793,0.84336
3,1011,29,0.22431862664222718,0.9066,0.3860283021450043,0.84692
3,1011,30,0.21547589582443238,0.91068,0.37894324160575865,0.85364
4,42,1,0.41378828874588014,0.80884,0.3471706196117401,0.85192
4,42,2,0.3539866544914246,0.846,0.3445204158115387,0.851
4,42,3,0.34144867625236514,0.85324,0.3338859370803833,0.85804
4,42,4,0.3371502311038971,0.8558,0.3311440465641022,0.85944
4,42,5,0.33351376569747926,0.8542,0.33025778225898744,0.85992
4,42,6,0.3264864332771301,0.8596,0.32679515615463256,0.86128
4,42,7,0.32685322868347166,0.85936,0.33255879687309264,0.85756
4,42,8,0.3185812068939209,0.86288,0.3291585342979431,0.85824
4,42,9,0.3153943501472473,0.86444,0.3270092940759659,0.85952
4,42,10,0.31097849482536316,0.86772,0.32773475305557254,0.8594
4,42,11,0.30964034046173095,0.86916,0.33565309887886047,0.85588
4,42,12,0.30405504357337954,0.87164,0.32830971033573153,0.85928
4,42,13,0.29751390910148623,0.87492,0.33210866143226625,0.85772
4,42,14,0.2954170016860962,0.87476,0.3564164352989197,0.84616
4,42,15,0.28903467719078063,0.87904,0.326891265873909,0.86116
4,42,16,0.28304685327529905,0.88068,0.3259359477186203,0.86004
4,42,17,0.2759917401885986,0.8834,0.3427659559965134,0.85568
4,42,18,0.2735405015182495,0.88424,0.329188525390625,0.85956
4,42,19,0.26887563510894774,0.887,0.33433363583564757,0.85716
4,42,20,0.2651689542675018,0.8882,0.3364317172813416,0.8588
4,42,21,0.260440539560318,0.89076,0.40332088311195374,0.828
4,42,22,0.2552787543129921,0.89388,0.3691344646549225,0.8462
4,42,23,0.2479811077594757,0.89748,0.38777883130788804,0.8474
4,42,24,0.24777621475219727,0.89684,0.3436168787574768,0.85608
4,42,25,0.24206108658313752,0.8994,0.36175070021629335,0.85404
4,42,26,0.23674284918308258,0.90084,0.3602874466609955,0.85576
4,42,27,0.22619605075836183,0.90552,0.3744408147573471,0.85596
4,42,28,0.2199378834724426,0.91048,0.3743816935396194,0.84628
4,42,29,0.21915395939350127,0.91176,0.3916106328868866,0.85116
4,42,30,0.20908215433120728,0.91452,0.4179991040039063,0.84528
4,42,31,0.2060327960729599,0.91396,0.3951419378709793,0.85164
4,42,32,0.1996590901994705,0.91868,0.38893431298732756,0.85348
4,42,33,0.1975840022611618,0.91864,0.40997740113258363,0.85132
4,42,34,0.1927351319217682,0.91912,0.4504484818172455,0.84744
4,42,35,0.1854340431571007,0.92264,0.4642837277889252,0.83316
4,42,36,0.17871018481254577,0.92636,0.48356991656303405,0.85056
4,42,37,0.17836207713127136,0.92696,0.42793733251571653,0.84776
4,42,38,0.17020885615348816,0.93032,0.5391393303394317,0.84536
4,42,39,0.1634379436635971,0.93428,0.523576631860733,0.8492
4,42,40,0.16169990991592406,0.93452,0.48878395007133485,0.83988
4,42,41,0.15044995859622956,0.93804,0.5169078693056106,0.84692
4,42,42,0.14779594211101532,0.94064,0.5024469093751908,0.84532
4,42,43,0.144147246966362,0.94164,0.5569448543834686,0.83256
4,42,44,0.1447845985364914,0.94164,0.5654807096576691,0.84752
4,42,45,0.13336820956230164,0.94676,0.5510257954692841,0.83972
4,42,46,0.12839051040649413,0.94732,0.6108101295566559,0.83956
4,42,47,0.1286597721529007,0.9484,0.6010613144207001,0.84032
4,42,48,0.1212335742855072,0.95076,0.5693604400110245,0.83748
4,42,49,0.12063184374809265,0.95208,0.5821064469480515,0.83504
4,42,50,0.11094038614034653,0.95556,0.7054201694583893,0.84564
4,123,1,0.40455845675945284,0.81524,0.3688322567462921,0.83796
4,123,2,0.3507879301738739,0.8486,0.3470759195327759,0.84984
4,123,3,0.3421830422115326,0.85332,0.3580308798837662,0.83884
4,123,4,0.33985883664131167,0.85284,0.3355328800010681,0.85596
4,123,5,0.3336463297843933,0.85688,0.32862131061553956,0.86048
4,123,6,0.32645388793468477,0.86012,0.3333352821063995,0.85772
4,123,7,0.32363495442390444,0.86148,0.36638516100883484,0.8406
4,123,8,0.3216043509960175,0.8618,0.3413440241241455,0.8538
4,123,9,0.3177802698993683,0.8644,0.3252389105510712,0.86032
4,123,10,0.31465625443458556,0.86444,0.3249994867324829,0.8614
4,123,11,0.308355619430542,0.86972,0.3261048816013336,0.85964
4,123,12,0.30405216919898986,0.87056,0.3370011401510239,0.8574
4,123,13,0.3031224324131012,0.87328,0.3343569788122177,0.8558
4,123,14,0.29942285141944885,0.8724,0.3309008362865448,0.85824
4,123,15,0.2935174259567261,0.8768,0.36320761463165285,0.8376
4,123,16,0.29021571006774904,0.87772,0.3210788183259964,0.86212
4,123,17,0.28654543261528015,0.8794,0.3283175229072571,0.85988
4,123,18,0.27751297908782957,0.88432,0.3284840835380554,0.85804
4,123,19,0.2737622889328003,0.88356,0.32811995645523073,0.85916
4,123,20,0.2698558741855621,0.88852,0.33340875798225406,0.85916
4,123,21,0.26609334592342376,0.88864,0.3573290793132782,0.8448
4,123,22,0.2576943556022644,0.89276,0.3391728995513916,0.8586
4,123,23,0.25183694652557376,0.896,0.3523236224937439,0.85456
4,123,24,0.24676807620048524,0.89752,0.3522002430963516,0.8498
4,123,25,0.24593038168907166,0.899,0.3594951749253273,0.84044
4,123,26,0.23425810139656067,0.90416,0.35624511769294737,0.85308
4,123,27,0.22820779851913453,0.90584,0.3710537450170517,0.84888
4,123,28,0.2240885888671875,0.90856,0.38261237233161927,0.84816
4,123,29,0.2180004581642151,0.9094,0.37285723350048067,0.8536
4,123,30,0.21536457893371583,0.91056,0.41614720990896226,0.84952
4,123,31,0.2099644619178772,0.91524,0.39148587246894834,0.84884
4,123,32,0.20779748400688172,0.91492,0.37873729880332946,0.84856
4,123,33,0.19753742671012878,0.9188,0.42660447078704833,0.84968
4,123,34,0.1948688897418976,0.92012,0.4161441161632538,0.84708
4,123,35,0.18568794043064119,0.92396,0.4452102708911896,0.85108
4,123,36,0.18083580543518066,0.92796,0.47779004680156706,0.84792
4,123,37,0.17776773393630982,0.92684,0.44533370525360105,0.84768
4,123,38,0.17654343381643295,0.92752,0.4673349183177948,0.84948
4,123,39,0.16883163928031922,0.9316,0.4679034050655365,0.83992
4,123,40,0.1583435342693329,0.93716,0.45185281856536863,0.84764
4,123,41,0.15829903489589692,0.93472,0.5177782264351845,0.84344
4,123,42,0.15498819565296174,0.93628,0.5386150452804566,0.84752
4,123,43,0.1498811571073532,0.94012,0.551454298787117,0.84532
4,123,44,0.14690326315879823,0.9402,0.5293947627925872,0.83804
4,123,45,0.1404376173877716,0.94384,0.5277896557998657,0.83876
4,123,46,0.13705341409921645,0.94396,0.5529279726791382,0.8372
4,123,47,0.13901354812622072,0.9438,0.5904187789344788,0.8376
4,123,48,0.13220189678192137,0.94684,0.5188170461416245,0.84636
4,123,49,0.12336446000099183,0.9508,0.6153921531200409,0.83892
4,123,50,0.12792512653827667,0.94896,0.5975629704666138,0.83772
4,456,1,0.4008121325111389,0.81716,0.353162561006546,0.84756
4,456,2,0.3515080131340027,0.84952,0.35352801342964174,0.8456
4,456,3,0.34372327399730684,0.85176,0.3350423659801483,0.85708
4,456,4,0.3336408762741089,0.8568,0.3601403254890442,0.8444
4,456,5,0.333820732088089,0.85664,0.3303368225955963,0.86016
4,456,6,0.32959696977615355,0.85916,0.3296167597389221,0.86144
4,456,7,0.3234335919380188,0.86088,0.32654687910556796,0.85992
4,456,8,0.3205221420478821,0.86248,0.331326813659668,0.85924
4,456,9,0.31687961505889894,0.86452,0.33234579048156737,0.85732
4,456,10,0.3135259712791443,0.8656,0.32565380159378055,0.86048
4,456,11,0.3068165911197662,0.87064,0.3257443887901306,0.8588
4,456,12,0.3044098098945618,0.87076,0.3244626132965088,0.86036
4,456,13,0.3011079539012909,0.87276,0.3373361655139923,0.85092
4,456,14,0.29325580780982974,0.8778,0.34618116570949553,0.85188
4,456,15,0.290403975353241,0.87756,0.3312529468917847,0.85536
4,456,16,0.2850001877784729,0.87932,0.32825130840301514,0.8584
4,456,17,0.2806005579710007,0.88356,0.32268269587516785,0.86184
4,456,18,0.27848475045204163,0.88332,0.3422519501066208,0.86064
4,456,19,0.27311692348480227,0.8854,0.3357224646472931,0.85836
4,456,20,0.26583129239082337,0.88968,0.3295945178222656,0.85656
4,456,21,0.26090221858501433,0.89204,0.33970910546302796,0.8592
4,456,22,0.2572428438282013,0.89244,0.342185558924675,0.8576
4,456,23,0.25303514821052553,0.8938,0.3668565344285965,0.84916
4,456,24,0.24599550582647323,0.89804,0.3596918435049057,0.85968
4,456,25,0.24155437316894532,0.898,0.3440502564620972,0.8552
4,456,26,0.23664529039382934,0.90296,0.35406514060020444,0.85444
4,456,27,0.23039504366874694,0.90592,0.37670659976005555,0.85784
4,456,28,0.2235107606983185,0.90788,0.3883797284889221,0.84464
4,456,29,0.2178347121143341,0.90984,0.38484262828826904,0.85276
4,456,30,0.21615247237205507,0.91024,0.3816977665710449,0.8496
4,456,31,0.20524885929584502,0.9164,0.4633534198713303,0.83744
4,456,32,0.2049682929611206,0.9144,0.3944039539480209,0.85208
4,456,33,0.19253164813041687,0.92096,0.3934160532665253,0.84892
4,456,34,0.18972959450244903,0.9242,0.4116432129955292,0.8494
4,456,35,0.1849593365383148,0.92352,0.42760131298065185,0.84988
4,456,36,0.18070821898937225,0.92612,0.40556563777446747,0.84972
4,456,37,0.1716765438556671,0.93108,0.4438723968362808,0.83928
4,456,38,0.17365375422477722,0.92972,0.48005551009655,0.84612
4,456,39,0.1611138832092285,0.93592,0.5232181543254852,0.8484
4,456,40,0.1577226627111435,0.9362,0.5210135932064056,0.84768
4,456,41,0.1524091963005066,0.93752,0.5340497127246857,0.84696
4,456,42,0.1584307917356491,0.93624,0.5151555341434478,0.84612
4,456,43,0.14372355400562287,0.94224,0.5559516321086884,0.8448
4,456,44,0.1441330246257782,0.94252,0.5570885774993897,0.84716
4,456,45,0.1337343867325783,0.9466,0.5487696972560883,0.8262
4,456,46,0.1333724027633667,0.94536,0.5302749887561798,0.84876
4,456,47,0.1279325447845459,0.94876,0.5415788599348068,0.83476
4,456,48,0.12953194917678834,0.94788,0.5905011089134217,0.84324
4,456,49,0.12244312783241272,0.95076,0.5561481478834153,0.83404
4,456,50,0.11542323949575424,0.95352,0.6392601129341126,0.84152
4,789,1,0.4050226061534882,0.81536,0.42411335118293764,0.79884
4,789,2,0.35683736572265623,0.84496,0.3632228201580048,0.83932
4,789,3,0.34263922630310056,0.85112,0.3327495465755463,0.85772
4,789,4,0.33729116945266724,0.85588,0.3367019298553467,0.85644
4,789,5,0.33076835055828097,0.85812,0.33145865719795226,0.85968
4,789,6,0.32833255292892455,0.8602,0.3324274433612823,0.85856
4,789,7,0.3222532037830353,0.86396,0.3665848139667511,0.83528
4,789,8,0.32048005590438844,0.8646,0.32526722120285034,0.86252
4,789,9,0.3162002697086334,0.8652,0.32491480774879455,0.86104
4,789,10,0.30784150009155276,0.8692,0.3245723615694046,0.85992
4,789,11,0.30882473756790163,0.86968,0.33481608825683595,0.85976
4,789,12,0.30428120067596437,0.87208,0.32945790612220766,0.85828
4,789,13,0.30010840723991394,0.87348,0.3313167716121674,0.85676
4,789,14,0.29642125896930693,0.87608,0.33630994769096373,0.85396
4,789,15,0.29166189632415773,0.87788,0.3259054304122925,0.86092
4,789,16,0.283962688498497,0.88024,0.34971633556127546,0.85136
4,789,17,0.28217929321289065,0.8824,0.3409375111484528,0.8544
4,789,18,0.27784434570789335,0.88364,0.3619702722764015,0.84296
4,789,19,0.2704893489265442,0.88584,0.34563066875219345,0.85812
4,789,20,0.26903129426002503,0.88772,0.35085349742889405,0.85668
4,789,21,0.2609815153980255,0.89068,0.3471251567649841,0.8578
4,789,22,0.2561318711233139,0.89212,0.3654875254058838,0.84552
4,789,23,0.250249069814682,0.89796,0.3519475380516052,0.85056
4,789,24,0.2452828307723999,0.89752,0.3479415989589691,0.85576
4,789,25,0.24120487532138823,0.90172,0.3476284564232826,0.85316
4,789,26,0.23483222858905792,0.90288,0.3497397166156769,0.85784
4,789,27,0.23066161611557007,0.90556,0.3471909044265747,0.85512
4,789,28,0.2250455052614212,0.90544,0.4029113219547272,0.84916
4,789,29,0.21676102645874024,0.91108,0.38208575373649595,0.85484
4,789,30,0.21104705262184142,0.91396,0.37536666346549985,0.85484
4,789,31,0.20679733344078063,0.9148,0.41956145480155943,0.84584
4,789,32,0.19819257607460022,0.91824,0.39165452993392946,0.8526
4,789,33,0.19500736652374268,0.92128,0.40025227414131165,0.85304
4,789,34,0.19038264966011048,0.91984,0.42139977982997895,0.84944
4,789,35,0.1832609422826767,0.92464,0.44842460070610046,0.84948
4,789,36,0.17842612863063811,0.92508,0.4302493056154251,0.8456
4,789,37,0.1749660287475586,0.92912,0.47291834263801574,0.84428
4,789,38,0.1712884343147278,0.9302,0.46622309309482574,0.83652
4,789,39,0.16043480296611787,0.9346,0.4716412671279907,0.85084
4,789,40,0.15712463106155394,0.93656,0.4376382418060303,0.8482
4,789,41,0.15344487508296967,0.93828,0.49360296204566956,0.8412
4,789,42,0.14944308819293975,0.93936,0.5225079779148102,0.84384
4,789,43,0.14932398856163026,0.9404,0.486264733877182,0.84472
4,789,44,0.1416476695919037,0.94308,0.5042148873472214,0.84496
4,789,45,0.13310730415344238,0.94468,0.553855152425766,0.84624
4,789,46,0.13360894171237944,0.94636,0.5858450320911407,0.83868
4,789,47,0.12918405478954315,0.94852,0.6115444824409485,0.84068
4,789,48,0.1260361203765869,0.95028,0.5927529530239105,0.84532
4,789,49,0.11608433194637298,0.9528,0.6521992717790603,0.83928
4,789,50,0.11194049589395523,0.95604,0.6321274417257309,0.84152
4,1011,1,0.41083424026489257,0.81288,0.3584246629142761,0.84564
4,1011,2,0.35024744623184206,0.84916,0.3394942979621887,0.85552
4,1011,3,0.3406621456336975,0.85348,0.3321410684299469,0.858
4,1011,4,0.3351301602649689,0.85608,0.3378717395401001,0.8564
4,1011,5,0.33338127846717835,0.85676,0.33255132325172426,0.85796
4,1011,6,0.3302081474494934,0.85828,0.3341930957508087,0.85904
4,1011,7,0.3204226591491699,0.86352,0.32563455114364626,0.86072
4,1011,8,0.31939864031791687,0.86452,0.32982233328819277,0.85812
4,1011,9,0.3178613446998596,0.86708,0.3314990129089355,0.85592
4,1011,10,0.3128164154243469,0.86732,0.325784284529686,0.86308
4,1011,11,0.3080457588100433,0.86888,0.3288307192659378,0.8612
4,1011,12,0.3023468539619446,0.8718,0.34583668412208557,0.85344
4,1011,13,0.29936181224823,0.87328,0.32905108505249026,0.858
4,1011,14,0.2929151173400879,0.87704,0.32435363037109377,0.86008
4,1011,15,0.29042577573776246,0.877,0.33066266023635865,0.85764
4,1011,16,0.2859536021232605,0.8804,0.33600659940719607,0.85836
4,1011,17,0.2814781690311432,0.882,0.33288315019130704,0.86032
4,1011,18,0.27502144052505495,0.886,0.341208560461998,0.85328
4,1011,19,0.2754354344367981,0.88368,0.3435255266571045,0.85232
4,1011,20,0.2668215520477295,0.88788,0.33250791823387144,0.86088
4,1011,21,0.2613740472316742,0.89256,0.3487050808668137,0.85292
4,1011,22,0.2598171949410438,0.89076,0.35941130322933196,0.85864
4,1011,23,0.2531122821521759,0.89512,0.3449583856678009,0.85308
4,1011,24,0.25014514015197753,0.8972,0.39538167120218276,0.83168
4,1011,25,0.24327084671497345,0.90072,0.3498069446468353,0.85744
4,1011,26,0.24045999459266662,0.90068,0.3855896094226837,0.83992
4,1011,27,0.2368836525297165,0.90156,0.3835777803993225,0.8368
4,1011,28,0.22680316082954408,0.90756,0.3918506964945793,0.84336
4,1011,29,0.22431862664222718,0.9066,0.3860283021450043,0.84692
4,1011,30,0.21547589582443238,0.91068,0.37894324160575865,0.85364
4,1011,31,0.2131277231359482,0.91272,0.38896171537399293,0.844
4,1011,32,0.2064474943256378,0.91416,0.38602489095687864,0.85168
4,1011,33,0.20198129035949708,0.91676,0.3930117458534241,0.85256
4,1011,34,0.19165030879497527,0.92116,0.46685725491523744,0.84172
4,1011,35,0.1901900044155121,0.92172,0.4595759684562683,0.8484
4,1011,36,0.17989986585617065,0.9258,0.4556102853488922,0.84568
4,1011,37,0.17886563846111297,0.926,0.44449941094875334,0.8478
4,1011,38,0.17089121774196625,0.92944,0.4562949846982956,0.84596
4,1011,39,0.17082571892738344,0.9302,0.44360983234405515,0.84624
4,1011,40,0.1600668779397011,0.93552,0.48373697153091433,0.8448
4,1011,41,0.1556299611568451,0.93768,0.47907054904937746,0.84388
4,1011,42,0.15586108396530152,0.93784,0.49151497309207914,0.84496
4,1011,43,0.14925737068653105,0.9414,0.5725792596673965,0.8216
4,1011,44,0.14311837668418884,0.9422,0.5311158785533905,0.84032
4,1011,45,0.13671122644901276,0.94508,0.5149595662879943,0.83736
4,1011,46,0.13728328485012053,0.94492,0.5731884933280945,0.83916
4,1011,47,0.13259640130519867,0.94768,0.5514090609836578,0.84176
4,1011,48,0.12495543382406235,0.95088,0.6217040627384186,0.83788
4,1011,49,0.11786083075284957,0.95212,0.6776292769145965,0.83396
4,1011,50,0.11910636476039886,0.9524,0.5958806947994232,0.8396
